country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","18-02-2026 16:00:00",28.498571,77.264840,NH3,8,12,10
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","18-02-2026 16:00:00",28.498571,77.264840,CO,2,66,35
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","18-02-2026 16:00:00",28.5710274,77.0719006,NO2,47,144,95
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","18-02-2026 16:00:00",28.5710274,77.0719006,SO2,13,32,20
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","18-02-2026 16:00:00",28.6811736,77.3025234,PM2.5,74,286,185
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","18-02-2026 16:00:00",22.118125,83.140608,CO,19,44,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-02-2026 16:00:00",22.368195,82.746431,PM2.5,11,40,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-02-2026 16:00:00",22.368195,82.746431,NO2,4,15,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","18-02-2026 16:00:00",22.348441,82.549611,OZONE,12,26,25
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","18-02-2026 16:00:00",30.735567,76.775714,OZONE,5,144,60
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","18-02-2026 16:00:00",30.751462,76.762879,PM2.5,70,167,105
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","18-02-2026 16:00:00",30.751462,76.762879,PM10,72,144,109
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","18-02-2026 16:00:00",30.751462,76.762879,SO2,3,13,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","18-02-2026 16:00:00",21.194815,81.314770,NH3,1,2,2
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-02-2026 16:00:00",22.08815,82.13737,PM2.5,38,101,67
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-02-2026 16:00:00",22.08815,82.13737,NO2,25,92,37
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","18-02-2026 16:00:00",22.118125,83.140608,NO2,8,22,12
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","18-02-2026 16:00:00",21.371751,81.664929,OZONE,1,2,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-02-2026 16:00:00",28.815329,77.153010,OZONE,3,58,17
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.611281,77.237738,CO,14,126,36
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.611281,77.237738,OZONE,1,99,19
India,Delhi,Delhi,"Mundka, Delhi - DPCC","18-02-2026 16:00:00",28.684678,77.076574,NO2,67,145,95
India,Delhi,Delhi,"Mundka, Delhi - DPCC","18-02-2026 16:00:00",28.684678,77.076574,NH3,9,16,13
India,Delhi,Delhi,"Mundka, Delhi - DPCC","18-02-2026 16:00:00",28.684678,77.076574,CO,32,115,43
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","18-02-2026 16:00:00",28.60909,77.0325413,PM2.5,123,332,170
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","18-02-2026 16:00:00",28.60909,77.0325413,PM10,74,185,145
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","18-02-2026 16:00:00",28.570173,76.933762,PM10,35,166,105
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","18-02-2026 16:00:00",28.570173,76.933762,NO2,92,137,113
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","18-02-2026 16:00:00",28.570173,76.933762,CO,10,113,18
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","18-02-2026 16:00:00",28.570173,76.933762,OZONE,4,128,54
India,Delhi,Delhi,"Pusa, Delhi - DPCC","18-02-2026 16:00:00",28.639652,77.146275,PM2.5,60,390,161
India,Delhi,Delhi,"Pusa, Delhi - DPCC","18-02-2026 16:00:00",28.639652,77.146275,NH3,7,28,16
India,Delhi,Delhi,"Pusa, Delhi - IMD","18-02-2026 16:00:00",28.636110,77.173332,PM2.5,46,318,133
India,Delhi,Delhi,"Pusa, Delhi - IMD","18-02-2026 16:00:00",28.636110,77.173332,NO2,79,189,130
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","18-02-2026 16:00:00",28.563262,77.186937,PM10,90,355,187
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","18-02-2026 16:00:00",28.563262,77.186937,NO2,27,102,65
India,Delhi,Delhi,"Rohini, Delhi - DPCC","18-02-2026 16:00:00",28.732528,77.119920,PM10,64,475,251
India,Delhi,Delhi,"Rohini, Delhi - DPCC","18-02-2026 16:00:00",28.732528,77.119920,NO2,25,113,62
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","18-02-2026 16:00:00",28.6811736,77.3025234,OZONE,26,34,27
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","18-02-2026 16:00:00",28.732820,77.170633,NH3,16,53,36
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.580280,77.233829,PM10,73,251,177
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.580280,77.233829,NH3,14,20,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.580280,77.233829,SO2,4,20,13
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","18-02-2026 16:00:00",28.5918245,77.2273074,CO,20,104,75
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","18-02-2026 16:00:00",28.699793,77.165453,OZONE,18,23,19
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","18-02-2026 16:00:00",22.977134,72.553024,PM2.5,74,326,169
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","18-02-2026 16:00:00",22.977134,72.553024,NO2,39,142,94
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","18-02-2026 16:00:00",22.977134,72.553024,NH3,4,44,16
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","18-02-2026 16:00:00",23.002657,72.591912,PM2.5,51,221,108
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","18-02-2026 16:00:00",28.5504249,77.2159377,PM10,105,357,212
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","18-02-2026 16:00:00",28.531346,77.190156,PM2.5,50,318,153
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.672342,77.315260,PM10,88,427,247
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.672342,77.315260,NO2,28,108,65
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.672342,77.315260,NH3,7,9,8
India,Delhi,Delhi,"Narela, Delhi - DPCC","18-02-2026 16:00:00",28.822836,77.101981,SO2,7,21,14
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","18-02-2026 16:00:00",28.567890,77.250515,SO2,14,114,29
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","18-02-2026 16:00:00",28.530785,77.271255,SO2,9,76,16
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","18-02-2026 16:00:00",28.530785,77.271255,OZONE,4,130,31
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","18-02-2026 16:00:00",28.623763,77.287209,PM2.5,42,368,226
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","18-02-2026 16:00:00",28.611281,77.237738,PM2.5,32,325,162
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","18-02-2026 16:00:00",23.020509,72.579261,PM2.5,35,187,77
India,Delhi,Delhi,"Rohini, Delhi - DPCC","18-02-2026 16:00:00",28.732528,77.119920,NH3,11,20,16
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-02-2026 16:00:00",22.969611,72.643500,NH3,1,11,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-02-2026 16:00:00",22.969611,72.643500,SO2,10,46,20
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-02-2026 16:00:00",30.379589,76.778328,PM2.5,77,236,143
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-02-2026 16:00:00",30.379589,76.778328,SO2,15,32,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-02-2026 16:00:00",30.379589,76.778328,OZONE,14,15,15
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","18-02-2026 16:00:00",28.6701,76.9254,OZONE,15,19,17
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","18-02-2026 16:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","18-02-2026 16:00:00",28.806223,76.141105,PM10,48,407,98
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","18-02-2026 16:00:00",28.806223,76.141105,NH3,3,4,3
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","18-02-2026 16:00:00",28.806223,76.141105,CO,8,10,9
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","18-02-2026 16:00:00",21.755417,72.139056,PM2.5,28,73,50
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","18-02-2026 16:00:00",21.755417,72.139056,NO2,50,65,56
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","18-02-2026 16:00:00",23.163798,72.677768,NO2,19,76,42
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","18-02-2026 16:00:00",23.163798,72.677768,NH3,5,13,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","18-02-2026 16:00:00",23.163798,72.677768,CO,31,58,41
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-02-2026 16:00:00",23.243639,72.68994,PM2.5,66,248,142
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-02-2026 16:00:00",23.243639,72.68994,CO,6,62,22
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-02-2026 16:00:00",23.243639,72.68994,OZONE,1,28,16
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","18-02-2026 16:00:00",23.221714,72.654328,PM10,85,178,131
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","18-02-2026 16:00:00",23.221714,72.654328,SO2,6,15,10
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-02-2026 16:00:00",28.060249,76.113115,NH3,6,18,11
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","18-02-2026 16:00:00",28.1485564,77.3320667,PM10,46,77,63
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-02-2026 16:00:00",28.3153,76.9143,PM2.5,65,277,142
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-02-2026 16:00:00",28.3153,76.9143,NH3,4,12,7
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-02-2026 16:00:00",28.3153,76.9143,OZONE,1,77,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-02-2026 16:00:00",30.7057778,76.8531805555555,SO2,14,16,15
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-02-2026 16:00:00",29.432304,76.972765,PM2.5,7,441,139
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-02-2026 16:00:00",28.52123,76.37138,SO2,10,13,12
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","18-02-2026 16:00:00",28.4227,77.0667,PM10,110,337,199
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","18-02-2026 16:00:00",28.4227,77.0667,SO2,4,10,8
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","18-02-2026 16:00:00",28.4227,77.0667,OZONE,3,16,14
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","18-02-2026 16:00:00",28.4275,77.1465,SO2,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","18-02-2026 16:00:00",28.4501238,77.0263051,PM2.5,61,500,324
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","18-02-2026 16:00:00",28.4501238,77.0263051,OZONE,5,31,24
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","18-02-2026 16:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-02-2026 16:00:00",29.307814,76.337619,PM2.5,24,218,108
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","18-02-2026 16:00:00",29.8006,76.4155,PM10,55,172,103
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","18-02-2026 16:00:00",29.8006,76.4155,SO2,17,21,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","18-02-2026 16:00:00",29.966942,76.875879,CO,1,86,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","18-02-2026 16:00:00",29.966942,76.875879,OZONE,2,65,31
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,PM2.5,44,79,64
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,NH3,13,14,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,OZONE,22,33,26
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-02-2026 16:00:00",28.360699,76.936090,SO2,2,35,18
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-02-2026 16:00:00",23.016834,72.625775,PM2.5,73,214,119
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-02-2026 16:00:00",23.016834,72.625775,NH3,3,6,5
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-02-2026 16:00:00",23.016834,72.625775,SO2,19,110,44
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","18-02-2026 16:00:00",23.023389,72.515201,NH3,7,15,9
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","18-02-2026 16:00:00",23.023389,72.515201,OZONE,6,67,39
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","18-02-2026 16:00:00",23.076793,72.627874,PM10,108,181,142
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","18-02-2026 16:00:00",21.613267,73.010555,PM2.5,61,174,92
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","18-02-2026 16:00:00",22.248853,70.776774,SO2,1,119,38
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","18-02-2026 16:00:00","21.217779 ","72.834787 ",OZONE,8,9,8
India,Gujarat,Surat,"Science Center, Surat - SMC","18-02-2026 16:00:00",21.170046,72.795405,PM2.5,79,305,157
India,Gujarat,Surat,"Science Center, Surat - SMC","18-02-2026 16:00:00",21.170046,72.795405,PM10,63,190,129
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","18-02-2026 16:00:00",22.320153,73.216285,PM10,109,212,153
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","18-02-2026 16:00:00",28.593883,76.270653,SO2,10,12,11
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","18-02-2026 16:00:00",28.376058,77.315741,SO2,7,10,9
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-02-2026 16:00:00",28.4417,77.3217,PM2.5,90,92,90
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","18-02-2026 16:00:00",29.503664,75.467934,NO2,18,20,19
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","18-02-2026 16:00:00",23.593150,72.372792,OZONE,9,22,13
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-02-2026 16:00:00",29.536400,75.015800,NO2,19,23,21
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-02-2026 16:00:00",29.536400,75.015800,SO2,1,58,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-02-2026 16:00:00",29.027200,77.062100,PM10,53,113,85
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-02-2026 16:00:00",30.1480566,77.2893471,PM10,10,215,167
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-02-2026 16:00:00",30.1480566,77.2893471,NH3,4,4,4
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-02-2026 16:00:00",30.943887,76.801991,PM2.5,60,375,186
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-02-2026 16:00:00",30.943887,76.801991,PM10,84,427,179
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-02-2026 16:00:00",30.943887,76.801991,NH3,4,16,6
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","18-02-2026 16:00:00",34.06313,74.96017,PM10,47,151,100
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","18-02-2026 16:00:00",34.06313,74.96017,SO2,2,4,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","18-02-2026 16:00:00",34.066206,74.819820,PM10,34,68,46
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-02-2026 16:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","18-02-2026 16:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","18-02-2026 16:00:00",12.9135218,77.5950804,SO2,20,21,21
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","18-02-2026 16:00:00",12.9352049,77.6814488,SO2,4,14,8
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","18-02-2026 16:00:00",12.9352049,77.6814488,CO,37,39,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.951913,77.539784,SO2,15,84,37
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","18-02-2026 16:00:00",12.9756843,77.5660749,NO2,33,38,35
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-02-2026 16:00:00",13.029152,77.585901,PM10,68,114,91
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-02-2026 16:00:00",13.029152,77.585901,NO2,43,51,47
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.938539,77.590100,NH3,4,8,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.938539,77.590100,SO2,14,59,27
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,PM10,68,124,96
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,NO2,9,50,26
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,NH3,2,2,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,SO2,9,30,15
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-02-2026 16:00:00",12.7816279,77.6299145,NO2,21,22,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",13.003872,77.664217,SO2,13,14,14
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","18-02-2026 16:00:00",13.0270199,77.494094,SO2,5,15,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","18-02-2026 16:00:00",13.0270199,77.494094,OZONE,20,21,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-02-2026 16:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-02-2026 16:00:00",13.0246342,77.5080115,OZONE,26,27,27
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-02-2026 16:00:00",12.917348,77.622813,SO2,5,29,12
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-02-2026 16:00:00",12.917348,77.622813,CO,20,105,28
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-02-2026 16:00:00",12.917348,77.622813,OZONE,38,168,121
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-02-2026 16:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","18-02-2026 16:00:00",13.428828,77.731418,OZONE,16,25,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-02-2026 16:00:00",13.328028,75.797056,PM2.5,54,93,61
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-02-2026 16:00:00",13.328028,75.797056,NH3,3,4,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","18-02-2026 16:00:00",15.459706,75.008381,OZONE,25,34,25
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-02-2026 16:00:00",15.3714823,75.1160168,NO2,8,11,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-02-2026 16:00:00",15.3714823,75.1160168,CO,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-02-2026 16:00:00",17.336318,76.847397,SO2,3,7,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-02-2026 16:00:00",12.733409,77.298051,PM10,62,166,102
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-02-2026 16:00:00",12.733409,77.298051,NO2,47,60,52
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-02-2026 16:00:00",13.940000,75.555917,PM2.5,28,49,44
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-02-2026 16:00:00",13.940000,75.555917,NH3,3,4,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-02-2026 16:00:00",13.940000,75.555917,CO,8,40,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-02-2026 16:00:00",13.940000,75.555917,OZONE,7,82,51
India,Bihar,Munger,"Town Hall, Munger - BSPCB","18-02-2026 16:00:00",25.376776,86.471523,OZONE,9,11,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.11442,85.39813,PM10,107,167,128
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.11442,85.39813,OZONE,1,86,63
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1403345,85.3650192,NH3,5,7,6
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1403345,85.3650192,SO2,10,13,11
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1403345,85.3650192,CO,35,64,51
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","18-02-2026 16:00:00",25.586562,85.043586,SO2,5,7,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-02-2026 16:00:00",25.592539,85.227158,CO,14,102,59
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-02-2026 16:00:00",25.592539,85.227158,OZONE,7,12,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-02-2026 16:00:00",14.675886,77.593027,PM2.5,58,67,64
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-02-2026 16:00:00",14.675886,77.593027,OZONE,17,17,17
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-02-2026 16:00:00",13.204880,79.097889,PM2.5,44,65,56
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-02-2026 16:00:00",13.204880,79.097889,PM10,38,61,51
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-02-2026 16:00:00",13.204880,79.097889,NH3,3,5,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-02-2026 16:00:00",16.9872867,81.7363176,PM10,102,147,123
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-02-2026 16:00:00",13.67,79.35,PM10,76,101,88
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-02-2026 16:00:00",13.67,79.35,NO2,9,31,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-02-2026 16:00:00",13.67,79.35,SO2,9,18,12
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","18-02-2026 16:00:00",25.610369,85.132568,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","18-02-2026 16:00:00",25.619651,85.147382,SO2,7,10,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB","18-02-2026 16:00:00",25.619651,85.147382,CO,2,68,29
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-02-2026 16:00:00",25.596727,85.085624,PM2.5,55,135,93
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-02-2026 16:00:00",25.596727,85.085624,PM10,107,238,154
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-02-2026 16:00:00",25.596727,85.085624,NH3,7,12,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-02-2026 16:00:00",25.596727,85.085624,CO,52,98,83
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-02-2026 16:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-02-2026 16:00:00",25.03280,85.41948,NO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-02-2026 16:00:00",25.03280,85.41948,NH3,NA,NA,NA
